"STATION","NAME","DATE","AWND","PRCP","TAVG","TMAX","TMIN","TSUN","WDFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-10-06","10.29","0.00",,"68","50",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-10-07","10.07","0.25",,"65","56",,"  225",,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-10-08","13.42","0.05",,"61","48",,"  270",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-10-09","11.18","0.00",,"60","44",,"  225",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-10-10","7.83","0.00",,"63","51",,"  225",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-10-11","11.41","0.12",,"54","42",,"  360","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-10-12","9.84","0.00",,"51","42",,"  360",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-10-13","12.30","0.00",,"58","41",,"   45",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-10-14","6.26","0.00",,"59","41",,"  225",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-10-15","5.37","0.00",,"69","39",,"  360",,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-10-16","6.04","0.00",,"69","48",,"  135",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-10-17","6.93","0.00",,"64","45",,"   90","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-10-18","6.93","0.00",,"70","51",,"  360","    1",,,,,,,"    1",,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-10-19","5.59","0.00",,"64","47",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-10-20","6.93","0.00",,"64","48",,"  135","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-10-21","10.74","0.09",,"60","47",,"  315","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-10-22","11.41","0.00",,"58","44",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-10-23","12.97","0.00",,"60","48",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-10-24","9.40","0.00",,"63","48",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-10-25","14.32","0.00",,"60","45",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-10-26","6.71","0.00",,"57","35",,"  360",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-10-27","10.29","0.93",,"60","35",,"   90","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-10-28","14.32","0.12",,"63","48",,"  135","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-10-29","11.86","0.00",,"54","43",,"  270",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-10-30","9.84","0.00",,"55","39",,"  225",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-10-31","9.84","0.00",,"63","45",,"  270",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-11-01","5.59","0.00",,"60","41",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-11-02","8.05","0.00",,"57","44",,"   45",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-11-03","10.29","0.00",,"62","51",,"  270","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-11-04","9.40","0.00",,"73","53",,"  225","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-11-05","14.99","0.00",,"65","45",,"  315","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-11-06","20.80","0.00",,"45","37",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-11-07","14.99","0.00",,"57","40",,"  270",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-11-08","8.28","0.00",,"62","44",,"  225",,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-11-09","10.74","0.02",,"65","54",,"  270","    1",,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-11-10","18.12","0.80",,"54","35",,"   45","    1",,,"    1",,,,"    1",,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-11-11","19.91","0.38",,"35","31",,"  360","    1",,,"    1",,"    1",,,,,,"    1","    1","    1","    1","    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-11-12","19.69","0.00",,"45","32",,"  315",,,,,,,,,,,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-11-13","11.86","0.00",,"55","39",,"  270",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-11-14","9.84","0.00",,"63","41",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-11-15","5.82","0.00",,"56","38",,"   45",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-11-16","5.59","0.00",,"54","35",,"  135",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-11-17","10.96","0.03",,"64","42",,"  180",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-11-18","15.66","0.10",,"68","49",,"  225","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-11-19","10.29","0.00",,"51","43",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-11-20","10.07","0.03",,"49","36",,"  360",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-11-21","25.05","0.00",,"36","19",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-11-22","18.34","0.00",,"36","20",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-11-23","11.41","0.00",,"51","30",,"  225",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-11-24","5.37","0.00",,"57","43",,"  225",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-11-25","7.61","0.00",,"53","42",,"   90","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-11-26","10.74","0.00",,"61","39",,"  360","    1",,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-11-27","13.20","0.00",,"39","37",,"   45",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-11-28","12.30","0.00",,"47","38",,"  315",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-11-29","17.67","0.92",,"54","42",,"   90","    1",,,,,,,,,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-11-30","11.63","0.45",,"60","48",,"  315","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-12-01","13.20","0.00",,"52","41",,"  315",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-12-02","17.67","0.00",,"45","36",,"  315",,,,,,,,,,,,,,"    1",,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-12-03","11.86","0.00",,"46","33",,"  270",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-12-04","12.53","0.25",,"46","37",,"  360","    1",,,,,,,,,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-12-05","17.90","0.00",,"40","33",,"  315",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-12-06","18.57","0.00",,"43","34",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-12-07","8.95","0.00",,"46","32",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-12-08","6.26","0.00",,"47","30",,"  225",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-12-09","8.95","0.00",,"52","38",,"  225",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-12-10","7.83","0.22",,"58","45",,"  315","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-12-11","11.41","0.18",,"51","39",,"  360","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-12-12","10.74","0.08",,"52","39",,"  315","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-12-13","16.78","0.00",,"48","38",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-12-14","12.08","0.00",,"47","35",,"  225",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-12-15","10.29","0.98",,"52","37",,"  135","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-12-16","24.83","0.00",,"47","37",,"  225",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-12-17","22.59","0.00",,"42","32",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-12-18","11.18","0.00",,"39","29",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-12-19","10.96","0.00",,"44","33",,"  270",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-12-20","8.95","0.30",,"47","34",,"  180","    1",,,,,,,,,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-12-21","13.42","0.00",,"47","38",,"  270","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-12-22","6.26","0.00",,"45","33",,"  270",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-12-23","10.96","0.00",,"48","38",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-12-24","8.50","0.00",,"48","33",,"  180",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-12-25","9.17","0.09",,"53","46",,"  270","    1",,,,,,,,,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-12-26","11.63","0.06",,"51","33",,"  360","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-12-27","8.50","0.00",,"38","30",,"  270",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-12-28","10.07","0.00",,"37","30",,"   45",,,,,,,,,,,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-12-29","19.91","0.08",,"30","15",,"  315","    1",,,,,,,,"    1",,,,,"    1",,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-12-30","21.25","0.00",,"21","9",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1987-12-31","6.93","0.00",,"41","15",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-01-01","10.96","0.03",,"43","35",,"  315",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-01-02","12.08","0.00",,"35","26",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-01-03","4.03","0.16",,"33","19",,"  315","    1",,,,,,,,,,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-01-04","13.87","0.14",,"37","25",,"  270","    1",,,,,,,,,,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-01-05","25.50","0.00",,"25","12",,"  270",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-01-06","17.67","0.00",,"21","9",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-01-07","11.18","0.00",,"21","13",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-01-08","16.33","0.76",,"28","17",,"  360","    1",,,,,,,,"    1",,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-01-09","10.51","0.01",,"32","25",,"  360","    1",,,,,,,,,,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-01-10","8.28","0.00",,"29","16",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-01-11","4.92","0.00",,"30","8",,"  270",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-01-12","6.93","0.00",,"36","19",,"  225","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-01-13","14.32","0.00",,"42","19",,"  315","    1",,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-01-14","16.33","0.00",,"19","5",,"  360",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-01-15","4.92","0.00",,"22","4",,"  270",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-01-16","8.05","0.00",,"36","16",,"  225",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-01-17","8.50","0.00",,"38","26",,"  225",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-01-18","8.72","0.59",,"44","35",,"  135","    1",,,,,,,,,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-01-19","8.05","0.00",,"48","37",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-01-20","7.16","0.64",,"43","35",,"  135","    1","    1",,"    1",,,,,,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-01-21","11.41","0.00",,"48","37",,"  315","    1","    1",,,,,,,,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-01-22","7.61","0.00",,"38","27",,"  360",,,,,,,,,,,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-01-23","6.49","0.00",,"35","25",,"  225",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-01-24","10.29","0.00",,"44","27",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-01-25","7.61","0.73",,"43","33",,"   45","    1",,,"    1",,,,"    1",,,,,,"    1",,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-01-26","19.91","0.07",,"38","21",,"  270","    1",,,,,,,,,,,,,"    1",,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-01-27","15.21","0.00",,"28","18",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-01-28","10.96","0.00",,"27","18",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-01-29","9.62","0.00",,"31","19",,"  135",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-01-30","10.07","0.00",,"43","31",,"  225",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-01-31","8.05","0.00",,"53","33",,"  225",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-02-01","5.82","0.00",,"55","40",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-02-02","11.41","0.45",,"52","34",,"   45","    1","    1",,"    1",,,,"    1",,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-02-03","12.08","0.00",,"35","29",,"  360",,,,"    1",,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-02-04","14.54","0.82",,"39","23",,"  315","    1",,,,,,,,,,,"    1",,"    1",,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-02-05","17.90","0.00",,"30","20",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-02-06","17.45","0.00",,"24","15",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-02-07","14.09","0.00",,"26","11",,"  225",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-02-08","12.30","0.00",,"39","26",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-02-09","8.05","0.00",,"36","22",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-02-10","8.50","0.00",,"43","28",,"  360",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-02-11","12.30","0.00",,"39","25",,"   90",,,,,,,,,,,,,,"    1",,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-02-12","18.34","1.52",,"39","30",,"  315","    1",,,"    1",,,,"    1",,,,"    1",,"    1",,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-02-13","27.29","0.03",,"30","20",,"  315",,,,,,,,,"    1",,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-02-14","15.88","0.00",,"35","25",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-02-15","15.21","0.39",,"47","30",,"  180","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-02-16","15.21","0.11",,"46","33",,"  315","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-02-17","8.05","0.00",,"43","30",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-02-18","6.49","0.00",,"51","33",,"  360",,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-02-19","10.74","0.29",,"43","30",,"  135","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-02-20","10.96","0.11",,"47","43",,"  225","    1","    1",,,,,,,,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-02-21","20.36","0.00",,"44","24",,"  270",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-02-22","19.91","0.00",,"42","23",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-02-23","12.97","0.04",,"58","39",,"  315",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-02-24","11.86","0.00",,"42","30",,"  270",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-02-25","12.08","0.00",,"37","27",,"  270",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-02-26","10.07","0.00",,"34","24",,"  180",,,,,,,,,,,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-02-27","10.96","0.09",,"36","30",,"   90","    1",,,,,,,"    1",,,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-02-28","9.40","0.00",,"40","26",,"  360",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-02-29","9.40","0.00",,"43","29",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-03-01","12.75","0.00",,"43","29",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-03-02","9.62","0.00",,"46","24",,"  180",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-03-03","8.05","0.14",,"52","40",,"   45","    1",,,,,,,,,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-03-04","11.63","0.78",,"42","34",,"  360","    1",,,"    1",,,,,,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-03-05","11.63","0.00",,"43","27",,"  360",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-03-06","7.16","0.00",,"43","28",,"  225",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-03-07","12.75","0.00",,"59","33",,"  360",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-03-08","8.50","0.00",,"52","33",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-03-09","8.50","0.05",,"53","37",,"  180","    1",,,,,,,"    1",,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-03-10","17.22","0.02",,"52","36",,"  360","    1",,,,,,,,,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-03-11","16.11","0.00",,"51","34",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-03-12","8.05","0.00",,"49","37",,"  180",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-03-13","12.08","0.00",,"64","45",,"  315",,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-03-14","12.53","0.17",,"46","33",,"  360","    1",,,,,,,,,,,"    1",,"    1",,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-03-15","15.88","0.00",,"44","31",,"  315","    1",,,,,,,,,,,"    1",,"    1",,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-03-16","18.12","0.00",,"45","31",,"  360",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-03-17","16.11","0.00",,"49","35",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-03-18","11.63","0.00",,"44","34",,"  270",,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-03-19","12.97","0.00",,"47","35",,"  360",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-03-20","17.22","0.01",,"41","28",,"  315","    1",,,,,,,,,,,,,,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-03-21","17.22","0.00",,"36","22",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-03-22","11.41","0.00",,"43","19",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-03-23","11.86","0.00",,"47","27",,"  180",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-03-24","9.40","0.00",,"64","40",,"  180","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-03-25","12.08","0.00",,"57","42",,"  180","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-03-26","15.66","1.20",,"53","48",,"  180","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-03-27","16.11","0.01",,"58","43",,"  270","    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-03-28","15.88","0.00",,"57","40",,"  315",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-03-29","7.38","0.00",,"51","42",,"  360",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-03-30","8.50","0.00",,"52","38",,"  135",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1988-03-31","7.61","0.00",,"65","41",,"  360",,,,,,,,,,,,,,,,,,,
